StudentID,SubjectCode,Subject,Grade
202400311,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400313,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400314,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400333,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202400340,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400341,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400351,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400374,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400381,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),B
202400385,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202400416,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),B
202400443,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),B
202400462,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400467,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400470,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202400474,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202400480,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400497,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400500,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400504,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400507,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),D
202400510,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),B
202400519,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),B
202400523,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),S
202400535,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202400537,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400538,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),B
202400543,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400553,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400560,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),E
202400712,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202400759,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400765,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),A
202541503,CD203A4,OBJECT ORIENTED PROGRAMMING USING JAVA LAB (CD203A4),C
202400007,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400021,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400029,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),E
202400034,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400052,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400102,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400113,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400130,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),E
202400168,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),B
202400195,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),A
202400198,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),B
202400240,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400241,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),E
202400246,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400250,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400262,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400265,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400289,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400303,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400311,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),A
202400313,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400314,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400324,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400326,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),F
202400340,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400341,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400351,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400374,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400381,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400385,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),B
202400416,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),B
202400443,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400462,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400467,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400470,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),B
202400474,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400480,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400497,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),E
202400500,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400504,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400507,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),F
202400510,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400513,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),F
202400523,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400535,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400537,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),E
202400538,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400543,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202400553,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400560,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),E
202400759,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400765,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),C
202541503,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
202400264,CD204A1,DESIGN AND ANALYSIS OF ALGORITHMS (CD204A1),D
